r,g,b
212,194,167
211,194,166
211,194,167
211,194,168
212,195,169
210,194,168
212,196,170
212,195,171
212,196,174
217,199,178
215,197,175
215,197,175
214,196,173
212,194,171
214,196,173
213,195,172
214,196,172
213,195,171
214,196,173
214,196,174
214,196,173
213,195,173
213,195,173
213,195,175
213,195,175
214,196,173
214,197,171
213,195,169
212,194,167
211,192,166
210,191,166
210,191,163
209,194,167
184,164,147
160,137,125
169,141,118
171,143,115
174,147,121
179,152,125
177,146,120
175,146,114
174,145,117
174,148,119
170,144,118
180,156,130
187,165,138
186,164,136
185,163,135
186,163,135
185,160,136
183,158,134
189,167,141
184,162,136
184,162,135
183,162,134
180,159,132
177,156,129
181,160,133
188,165,136
189,166,138
186,163,138
180,157,131
180,157,130
184,160,131
182,159,130
176,151,127
98,80,72
53,47,49
60,50,52
74,61,63
72,58,58
64,54,55
65,55,57
64,53,56
71,61,60
210,202,196
218,215,212
217,212,206
217,209,201
218,211,205
219,211,206
216,207,200
214,204,195
210,198,178
205,191,160
205,187,158
208,191,163
209,192,164
210,192,163
211,192,163
206,188,158
209,191,161
209,190,163
209,192,166
209,192,166
210,193,167
212,195,169
212,195,169
210,192,166
212,194,170
211,194,167
212,195,168
211,194,168
212,195,172
212,195,172
210,194,169
212,196,169
212,195,171
213,197,176
215,197,174
212,194,171
214,196,173
214,196,173
213,195,172
213,195,172
213,195,172
213,195,171
213,195,171
213,195,171
213,195,172
213,195,172
214,196,173
213,195,171
213,195,174
212,194,173
212,194,172
212,194,169
212,194,168
213,194,168
213,194,169
211,193,169
209,192,166
210,193,167
199,178,155
162,139,124
162,134,112
181,153,121
178,151,122
176,149,120
177,150,123
176,149,120
174,148,121
176,152,124
179,154,127
186,165,138
192,171,144
190,169,142
188,167,138
188,166,137
187,165,138
185,162,136
185,163,136
188,166,139
184,162,136
184,163,136
183,162,135
183,162,135
180,159,132
186,165,136
192,171,143
189,168,141
184,163,136
178,156,129
185,161,134
183,160,132
178,153,128
95,77,72
52,46,48
54,45,48
62,53,55
63,53,54
58,50,50
64,53,53
66,55,55
127,118,118
222,217,215
217,213,208
218,210,205
218,211,202
217,208,202
218,209,202
213,200,190
207,190,168
205,187,159
206,189,161
204,188,158
207,190,162
209,192,164
208,191,163
209,192,164
204,187,159
208,191,163
208,191,163
209,192,164
210,193,165
211,194,167
211,194,168
212,195,169
212,194,170
210,193,168
210,193,167
211,194,168
210,193,166
213,195,170
213,195,173
211,195,172
212,196,171
214,198,174
214,197,178
215,197,177
214,196,176
215,197,177
213,195,175
213,195,174
213,195,175
213,195,175
213,195,171
213,195,171
212,194,173
212,194,173
213,195,175
212,194,173
212,195,167
212,194,170
212,194,170
209,191,169
210,192,170
212,195,170
212,195,169
212,196,170
212,195,167
210,193,168
211,191,166
211,196,176
198,182,164
184,167,151
185,164,137
186,159,130
178,151,122
173,150,123
174,152,130
177,155,130
179,157,132
184,163,137
188,166,142
193,171,147
195,173,150
195,174,148
190,169,141
189,169,142
190,170,143
185,165,138
191,170,143
187,166,141
186,164,141
185,164,139
186,165,138
185,164,137
185,163,138
193,172,146
196,175,148
184,163,136
181,159,133
185,161,135
185,161,136
184,161,133
109,87,80
58,50,51
57,48,50
55,47,50
60,52,54
62,50,54
71,57,57
76,63,62
160,154,151
221,217,212
216,209,203
214,207,202
217,210,201
216,207,198
213,204,195
210,196,181
203,185,153
206,186,159
205,188,160
207,190,160
207,190,162
208,191,163
209,192,164
209,191,163
206,189,161
209,192,164
208,191,163
209,192,164
210,193,165
210,193,166
211,194,168
211,194,168
211,194,166
210,193,166
211,194,168
211,194,168
211,194,168
212,194,169
214,196,173
212,196,173
212,195,177
213,196,176
213,196,176
215,197,177
214,196,176
212,194,174
214,196,176
212,194,173
214,196,174
212,194,172
212,194,170
211,193,169
211,193,169
211,193,169
211,193,169
211,193,170
213,195,171
214,196,171
213,195,170
212,195,170
212,194,170
212,194,170
212,194,170
211,193,169
213,195,171
211,194,167
212,192,166
210,193,167
218,204,195
212,200,190
211,195,178
196,177,150
188,165,137
181,159,131
182,161,135
188,167,142
191,170,143
189,168,141
189,168,141
200,179,152
205,185,159
198,178,153
195,175,149
197,177,150
198,178,151
196,176,149
192,172,145
190,170,144
190,170,144
188,168,141
186,165,138
183,162,135
184,164,137
195,175,148
204,183,156
187,166,139
185,163,136
189,165,139
184,160,134
184,160,134
110,90,79
77,65,63
65,55,55
58,49,50
63,53,56
70,58,59
75,60,60
77,64,63
208,204,200
217,211,207
215,206,200
214,204,197
215,206,198
213,204,197
206,191,169
206,188,164
203,186,160
204,186,161
206,189,163
207,190,161
209,192,164
209,192,164
209,190,160
209,189,160
205,186,159
208,191,162
208,191,162
208,191,163
209,192,164
210,193,166
209,192,166
211,194,167
211,194,166
211,194,166
211,193,169
210,193,166
211,194,169
211,195,171
212,196,172
211,195,171
212,195,174
212,196,173
208,195,170
213,195,172
213,195,172
214,196,173
214,196,173
212,194,171
213,195,173
212,194,172
212,194,170
211,193,169
211,193,169
211,193,169
212,194,169
211,194,168
212,194,173
212,194,171
212,194,171
211,193,169
212,194,170
212,194,170
211,193,169
211,193,169
211,193,169
211,194,168
211,193,168
211,192,166
209,189,166
217,203,189
214,200,188
216,201,192
207,191,173
206,188,163
207,188,163
206,186,162
196,175,148
190,169,142
197,178,151
204,185,157
207,188,162
208,188,163
202,182,156
202,182,155
206,186,159
206,186,159
199,179,152
196,177,148
191,172,142
187,167,138
191,170,143
191,170,143
186,166,139
192,172,145
204,185,158
205,186,159
198,179,151
194,173,146
188,167,140
163,141,119
99,80,73
80,66,61
65,54,54
58,49,51
61,51,54
73,61,62
69,57,58
99,89,89
216,214,209
215,209,202
214,206,197
214,204,196
212,198,187
206,193,180
207,190,168
203,186,157
204,187,158
204,187,159
205,188,162
206,189,160
207,190,162
208,190,163
207,190,163
205,188,159
204,187,157
207,190,164
207,190,163
207,190,162
209,192,164
210,193,166
209,192,166
208,191,165
208,191,163
211,194,166
209,192,165
208,190,165
209,192,167
209,193,167
211,195,169
209,193,169
210,193,172
212,195,176
204,191,168
213,195,172
215,197,174
215,197,174
213,195,173
214,196,173
213,195,173
212,194,172
211,193,171
210,192,170
211,193,170
211,193,170
211,194,170
211,193,169
212,194,172
212,194,174
212,194,173
211,193,171
212,194,170
213,195,171
210,192,168
213,195,171
212,194,171
211,193,168
211,193,166
211,193,166
209,191,166
209,188,164
215,200,183
216,205,198
216,205,197
212,197,177
208,191,166
204,186,161
194,176,148
195,176,149
205,188,160
206,189,161
205,187,160
204,186,159
205,188,161
206,188,162
205,188,161
205,186,161
196,176,150
196,176,148
193,173,145
192,172,143
196,176,148
200,180,153
200,182,154
200,182,155
202,184,157
202,185,156
200,183,154
198,180,153
198,180,149
133,112,97
116,93,84
87,71,69
64,53,55
62,53,55
60,50,52
65,55,56
63,52,55
133,125,126
214,210,207
212,205,195
210,203,193
211,203,195
208,192,174
204,187,160
205,188,161
202,186,158
204,187,160
204,187,160
206,189,162
206,189,161
207,189,165
208,190,166
207,190,164
202,186,156
202,185,154
207,187,161
208,188,162
206,189,161
209,192,164
208,191,163
208,191,164
208,191,164
206,189,162
210,193,165
210,193,164
209,192,166
208,191,167
209,192,169
209,192,168
208,192,167
209,193,171
211,195,174
200,186,166
216,198,176
215,197,175
214,196,174
213,195,173
214,196,174
213,195,173
212,194,172
211,193,171
210,192,170
210,192,169
209,191,167
211,193,169
212,194,170
213,195,171
212,194,172
212,194,172
211,193,170
212,194,170
212,194,170
210,192,168
212,194,170
213,195,172
211,193,168
210,193,167
211,194,168
209,192,167
211,189,164
212,195,173
214,203,190
214,202,190
205,190,169
206,189,163
206,189,162
199,182,154
203,186,158
207,190,162
205,188,160
206,189,161
205,188,160
205,188,160
206,189,163
207,190,164
206,187,163
197,176,151
196,175,148
194,174,147
195,175,146
203,183,155
205,185,158
203,186,158
203,186,158
202,185,157
201,184,155
200,183,153
200,183,155
186,168,145
113,89,81
123,100,88
87,71,64
78,65,64
64,55,56
62,52,53
62,51,53
66,53,56
161,155,154
216,212,208
211,204,196
210,201,189
210,196,184
206,189,168
201,184,157
202,185,158
203,186,158
204,187,159
206,189,161
206,189,161
207,190,162
207,189,165
207,189,165
207,189,165
201,183,157
204,187,158
207,187,160
208,188,161
207,190,162
208,191,163
206,189,161
208,191,163
209,192,165
210,193,166
209,192,163
210,193,164
209,192,165
210,192,168
208,190,166
209,192,168
210,194,169
209,193,169
208,193,169
197,183,164
214,197,176
212,196,175
213,196,175
213,195,174
212,195,173
211,194,173
211,194,172
211,193,172
212,194,173
211,193,170
209,192,167
211,194,169
209,193,168
209,192,167
209,192,169
210,193,170
211,193,170
211,193,170
212,194,172
210,193,169
210,194,169
212,195,172
210,193,169
208,191,166
209,193,167
208,192,166
209,189,165
209,190,165
209,190,166
210,191,167
206,189,164
206,189,164
207,191,165
207,191,163
206,190,163
207,190,163
207,190,163
205,188,161
204,187,160
203,186,160
205,189,163
206,189,163
206,188,165
197,178,152
196,176,150
194,174,148
199,179,153
205,186,158
206,187,160
204,186,159
203,185,158
203,185,159
201,185,157
200,184,155
199,182,156
135,115,105
111,87,77
97,77,69
96,81,75
73,61,57
69,61,59
71,59,59
63,52,55
66,53,55
162,147,129
206,193,175
209,197,186
206,192,173
204,187,161
203,185,156
202,184,155
201,183,155
203,185,158
203,186,159
205,188,161
206,190,163
208,191,164
207,189,165
206,188,164
203,185,159
199,182,154
205,188,159
207,188,161
207,188,161
206,189,162
206,188,162
206,189,161
208,191,163
209,191,164
209,192,166
211,194,166
211,194,165
209,192,166
210,192,168
208,190,166
208,190,166
208,192,169
209,193,167
211,196,171
191,177,158
215,198,177
215,198,177
216,198,177
214,196,174
215,197,176
213,195,176
212,194,175
210,194,170
211,195,171
213,196,171
210,194,168
211,195,169
209,192,167
210,193,167
210,193,168
210,193,168
211,195,168
212,196,171
210,193,171
209,192,169
211,194,169
212,192,167
212,193,167
210,192,166
210,194,168
210,193,167
210,191,165
210,191,165
210,191,166
209,190,166
209,191,166
208,191,166
209,192,166
208,191,165
207,191,165
209,189,164
209,189,164
208,189,164
207,188,163
206,187,162
207,188,161
207,188,161
209,190,164
200,181,151
194,175,146
196,177,149
205,185,159
206,185,157
207,187,159
203,186,158
204,187,160
205,187,161
205,186,161
206,186,160
201,181,158
135,113,103
118,95,89
97,78,76
92,76,74
88,72,70
96,80,76
100,82,75
93,78,75
152,137,123
201,183,157
202,183,159
200,183,158
203,186,160
203,187,161
205,189,162
204,187,161
202,185,158
204,187,162
204,187,162
205,188,163
207,191,164
205,190,163
206,188,164
206,188,164
204,186,162
203,185,161
205,188,162
205,188,160
204,187,159
206,188,163
206,188,163
205,188,161
206,189,161
208,191,164
207,190,164
211,194,168
212,195,169
211,194,168
209,192,166
209,192,166
209,192,167
208,192,167
210,194,169
209,195,172
192,179,159
203,191,177
203,191,177
204,190,175
205,191,176
206,191,175
207,193,176
208,194,177
210,195,176
212,197,178
213,199,179
213,199,178
214,200,179
214,200,180
214,200,180
214,200,179
213,199,179
215,201,178
215,201,180
215,201,183
214,200,183
214,200,181
214,199,177
215,199,177
215,200,180
213,199,180
214,199,179
213,198,176
213,197,175
213,198,178
214,198,178
213,198,179
212,198,179
212,198,179
213,199,180
212,197,178
213,197,178
212,197,178
212,197,178
212,197,177
211,196,176
209,194,173
212,197,176
209,194,173
206,192,165
206,191,166
207,190,166
210,193,171
209,192,170
210,193,171
209,193,172
209,193,173
209,193,174
209,194,175
209,194,174
209,193,172
208,192,174
207,192,169
198,183,161
190,174,155
189,173,155
177,160,142
183,165,147
207,191,172
207,192,168
206,191,169
206,191,169
205,190,167
207,191,168
207,192,170
206,192,169
206,191,166
205,190,164
206,189,165
208,190,168
209,192,170
208,191,169
208,192,170
210,192,168
208,190,166
207,190,164
203,186,158
207,190,162
208,191,163
206,189,161
206,189,161
208,191,163
207,190,162
208,191,163
209,192,165
210,193,167
211,194,168
213,196,170
212,195,169
212,195,169
211,194,168
208,192,166
208,192,167
208,192,167
207,195,171
189,179,158
