r,g,b
203,180,148
203,181,151
203,180,149
203,179,146
202,178,144
203,179,145
202,178,143
201,178,143
201,178,145
199,175,140
199,175,139
199,175,140
202,178,142
197,166,124
186,158,118
191,167,131
207,184,152
209,185,156
210,187,157
210,186,158
213,191,164
213,192,164
215,193,164
213,193,163
212,193,164
214,195,167
211,191,162
210,189,160
209,185,155
209,185,154
211,188,158
211,188,161
209,188,159
213,191,165
208,185,154
207,182,152
208,183,152
204,180,145
207,181,147
207,182,148
206,177,143
206,177,140
206,182,147
207,182,150
212,186,158
212,188,159
207,183,152
192,166,133
127,98,78
84,63,54
140,98,74
166,117,86
157,105,78
140,94,71
126,93,74
185,135,100
187,137,100
166,123,94
139,102,79
180,134,99
181,137,101
169,126,95
152,109,83
137,103,81
179,120,91
183,123,94
181,119,90
184,128,93
180,127,95
176,123,92
171,120,91
141,103,80
137,104,82
102,78,59
174,153,122
205,181,148
210,181,149
208,183,150
209,185,152
206,180,147
210,184,152
209,182,148
210,185,149
210,186,150
213,189,154
203,185,165
202,184,164
201,183,163
201,182,158
201,181,157
203,183,158
202,182,157
202,182,157
200,180,155
202,182,158
200,179,153
201,180,154
201,180,154
201,179,153
199,177,146
199,175,143
200,175,144
201,177,146
201,178,148
204,181,151
205,181,150
204,180,147
205,181,147
199,176,141
202,178,144
201,178,145
198,174,138
200,175,140
199,173,139
201,174,137
196,167,126
192,163,124
191,164,130
201,177,142
207,184,153
208,186,155
207,184,153
212,191,163
212,191,163
213,190,161
210,187,159
212,191,163
213,193,165
209,189,159
209,187,157
207,183,152
208,184,154
208,185,156
209,188,159
211,191,165
210,189,163
207,183,154
206,182,152
209,184,154
208,183,151
208,183,152
206,180,146
204,176,139
204,176,139
207,177,141
207,182,148
206,181,149
207,183,152
208,183,153
194,170,140
109,82,65
108,84,68
140,97,74
165,113,84
160,107,82
137,92,70
123,88,70
183,134,98
188,139,101
171,127,98
134,98,75
181,135,100
179,135,100
168,123,91
151,108,83
136,99,77
180,121,91
181,122,92
181,120,88
181,125,92
178,125,93
176,123,91
168,117,89
139,101,79
109,84,66
116,98,80
201,177,142
211,184,153
210,182,146
206,180,142
208,183,147
206,180,144
212,185,151
211,186,153
212,188,156
214,190,156
216,193,159
201,183,163
201,183,164
201,183,163
201,183,159
203,183,158
203,183,158
204,184,160
200,180,156
200,180,155
200,180,156
199,179,155
199,179,154
201,179,152
202,179,150
202,178,148
202,178,148
201,177,147
201,178,147
201,178,148
203,179,151
204,180,152
201,178,145
201,178,143
198,174,137
200,177,139
201,177,142
199,175,139
197,173,137
197,168,132
197,169,132
197,174,135
198,171,132
197,170,136
200,176,139
203,179,146
205,182,151
207,183,153
209,187,158
212,189,160
212,188,159
213,189,161
213,189,160
212,191,162
212,192,163
207,186,156
208,186,155
209,186,156
210,187,160
208,189,162
209,189,165
209,188,161
208,184,156
208,185,154
209,185,155
210,186,156
208,183,153
204,181,146
207,179,140
205,179,141
207,179,144
208,184,150
209,184,151
211,186,154
209,184,155
200,175,148
112,83,66
116,88,71
130,88,66
152,102,75
159,107,80
121,81,63
136,98,75
183,133,95
186,137,99
169,126,95
130,96,73
182,136,102
175,133,99
170,124,92
149,108,83
139,103,79
178,121,91
181,124,93
181,121,89
181,124,93
179,127,94
175,122,90
171,122,92
116,83,66
85,68,52
186,161,130
202,176,140
207,178,145
206,178,141
210,183,147
205,176,136
205,177,139
208,181,146
207,178,141
207,181,141
211,187,152
213,190,156
201,183,163
205,186,168
201,183,164
202,182,158
200,180,156
198,178,153
200,180,156
199,179,155
200,180,156
203,183,158
200,180,156
199,179,153
200,179,149
199,176,146
203,179,150
204,181,153
201,179,148
205,182,150
204,181,152
206,184,156
205,183,156
205,183,153
205,182,154
204,180,149
203,180,146
200,174,139
197,173,137
199,175,140
196,168,128
199,171,135
200,174,138
200,176,142
196,172,139
199,175,140
203,178,143
206,181,151
209,186,157
210,188,159
206,184,154
207,183,153
207,183,150
211,188,154
210,186,153
209,187,157
209,190,160
208,188,157
209,186,156
212,189,162
210,190,165
210,190,165
211,190,164
209,185,156
207,184,153
211,188,158
210,186,158
207,183,153
207,183,151
211,184,152
208,184,151
210,186,156
208,184,152
210,185,154
208,184,152
206,181,150
195,170,139
112,81,65
132,106,87
117,82,65
150,104,78
165,113,82
118,81,64
138,103,76
182,130,93
183,132,94
169,124,94
128,95,74
178,133,98
175,132,97
167,124,92
131,97,75
144,107,82
176,121,90
181,126,95
176,115,86
177,120,89
177,127,94
170,117,85
166,118,86
98,73,57
135,112,89
201,176,145
203,175,142
205,177,144
204,177,140
205,179,143
208,180,146
209,183,150
211,186,154
209,185,152
208,185,147
209,188,155
213,192,158
203,185,165
203,185,164
200,181,158
198,178,153
199,179,156
198,178,154
198,178,154
200,180,154
199,180,154
201,181,157
200,180,156
200,180,153
203,180,151
203,179,150
206,182,154
204,182,153
204,184,155
206,184,157
205,184,156
207,187,161
209,189,162
209,189,160
210,188,161
207,184,151
204,178,140
203,174,138
201,176,138
202,175,141
200,171,134
200,172,135
199,173,135
200,175,141
194,169,139
199,175,143
207,185,154
207,184,156
208,184,156
207,185,156
206,184,154
204,180,147
199,174,138
201,177,140
203,179,144
209,186,157
211,190,160
210,188,158
210,186,157
210,187,159
207,186,159
209,188,162
211,189,162
209,185,157
206,183,153
211,187,159
208,184,155
208,184,154
208,184,155
210,190,163
210,184,158
204,179,145
204,179,147
207,180,149
206,182,148
204,179,146
196,170,137
119,95,78
134,107,86
129,90,70
157,111,85
170,119,88
113,79,62
135,97,74
178,126,91
179,129,93
161,119,90
125,94,72
176,132,97
175,132,97
165,122,91
129,96,74
145,108,83
177,123,92
180,127,95
173,112,83
175,117,87
172,119,87
166,113,82
164,115,83
95,69,55
171,143,111
194,163,123
198,169,131
206,179,145
207,181,147
206,178,142
206,178,143
207,181,147
208,183,148
208,184,150
209,186,149
211,187,151
208,184,146
201,183,163
199,181,157
197,177,153
200,180,155
201,181,156
201,181,157
200,180,155
201,182,154
200,181,155
203,183,159
204,184,160
203,182,157
203,181,155
204,182,155
204,181,154
205,183,154
205,186,158
208,188,162
205,185,157
205,184,159
203,182,154
205,183,154
208,185,156
209,186,154
207,182,150
203,176,138
203,175,136
201,172,138
196,170,130
198,172,135
197,173,138
200,176,143
198,175,144
203,179,148
207,184,153
205,181,152
204,182,153
206,184,155
202,180,150
203,179,145
200,174,141
200,174,140
203,178,145
204,180,151
209,186,156
207,185,155
208,186,156
211,188,160
211,189,161
209,189,160
211,188,161
211,188,161
209,187,158
208,184,156
204,180,150
207,184,153
206,181,150
206,180,147
206,182,151
208,186,154
207,183,151
210,183,152
210,185,152
204,177,144
199,173,141
123,98,79
131,105,86
134,95,73
154,109,80
165,114,84
116,79,62
136,98,76
178,126,93
178,127,94
156,117,88
126,95,73
172,128,93
175,132,98
166,123,92
128,93,71
139,102,79
176,122,91
179,126,94
174,114,85
179,121,90
178,125,94
172,119,88
167,119,87
119,93,72
183,154,119
198,169,134
198,169,133
201,173,138
204,175,141
203,175,137
201,175,137
204,177,141
209,183,148
209,185,151
210,187,152
213,189,155
213,190,156
201,182,161
199,181,157
199,181,157
200,180,155
202,182,157
203,183,159
201,181,158
202,183,159
206,186,163
204,185,161
204,185,160
205,185,160
205,185,161
207,187,163
204,182,156
204,182,153
204,185,157
206,187,159
206,187,157
207,186,157
207,184,155
205,182,150
206,184,150
210,187,156
208,185,155
208,184,152
207,180,147
202,175,139
200,176,141
199,175,141
201,177,145
204,180,149
204,180,151
207,183,153
207,185,157
205,181,153
203,183,153
203,183,154
205,182,152
204,181,146
204,180,147
205,182,152
207,186,159
206,185,156
211,190,161
208,189,159
210,190,161
213,191,164
212,193,168
214,194,170
213,193,168
212,192,166
211,191,161
207,183,155
203,179,147
205,181,150
204,180,146
207,183,150
206,182,149
210,187,157
214,190,162
214,190,161
214,189,160
210,185,154
201,176,143
113,87,69
129,100,82
135,97,75
156,113,84
155,105,77
122,81,64
134,97,77
174,124,91
177,126,93
157,117,88
138,100,79
175,132,99
177,134,100
170,127,95
124,92,70
131,93,74
171,116,86
174,121,89
173,114,84
175,119,88
176,123,91
173,120,89
172,125,92
143,115,90
190,166,136
207,184,150
205,178,143
205,177,144
207,179,145
203,176,139
200,171,133
205,177,140
211,186,152
212,188,156
215,191,160
217,193,163
216,194,160
201,182,158
201,183,159
203,184,160
204,184,159
206,186,162
202,182,157
204,186,164
207,189,168
205,187,165
203,185,161
201,183,158
205,186,161
207,188,164
202,183,155
204,183,154
204,183,154
202,183,153
205,185,156
204,184,156
206,185,156
208,184,155
205,181,149
206,183,150
206,183,152
207,183,153
203,180,149
203,179,146
204,180,148
204,180,146
205,181,148
206,182,153
206,182,152
205,182,151
210,186,157
211,191,161
208,186,157
205,184,154
204,181,152
204,182,150
207,184,154
207,184,155
205,183,150
206,186,156
207,187,157
208,188,158
210,189,160
210,190,162
213,193,168
215,195,171
214,196,172
213,193,168
211,191,165
209,188,159
206,183,154
204,180,146
205,180,145
204,180,147
203,178,147
210,185,156
214,190,162
215,191,164
211,187,159
211,186,156
206,181,152
197,172,142
116,92,76
152,122,98
128,92,71
152,110,82
154,105,77
123,82,63
123,90,70
176,126,93
175,126,92
158,118,90
142,104,80
170,126,97
172,128,97
165,122,92
122,87,69
130,87,69
169,115,84
174,121,90
175,115,86
177,123,91
176,123,91
168,116,85
167,119,87
151,122,96
188,163,131
206,182,148
208,183,152
207,183,149
207,184,150
202,178,145
186,159,128
200,175,140
206,181,146
210,184,148
213,189,152
216,191,160
215,191,154
203,184,165
203,184,160
205,185,160
207,187,163
206,187,163
205,186,162
206,188,164
205,187,165
205,187,167
204,186,163
204,186,163
205,187,164
203,184,160
202,183,155
204,185,159
204,184,158
203,184,155
205,185,158
204,184,159
204,184,157
203,180,150
202,178,147
207,184,152
204,181,148
204,181,147
205,183,152
206,184,153
208,185,154
208,184,157
206,183,152
206,183,152
208,185,154
207,183,154
210,187,157
213,193,163
211,192,163
211,192,164
209,188,160
209,189,160
210,190,163
209,188,160
210,190,160
211,191,167
210,189,164
210,187,160
210,187,159
209,188,158
210,191,162
213,194,169
216,197,172
212,192,167
211,190,163
210,186,158
208,185,157
209,184,155
210,186,157
210,185,155
211,187,154
211,187,156
210,186,156
210,187,157
208,184,153
211,187,157
210,186,157
199,176,146
126,100,81
147,117,93
129,92,68
153,111,83
162,113,84
128,86,67
108,80,62
169,122,90
173,127,92
151,113,85
143,107,80
170,127,95
169,126,95
160,118,87
117,81,63
137,94,71
172,119,88
172,120,89
176,121,90
178,124,93
177,125,93
166,116,84
167,121,88
148,118,92
185,163,135
204,180,147
210,185,155
212,189,159
205,180,143
176,152,122
201,176,146
204,180,144
206,178,143
207,178,143
211,186,152
214,190,157
217,194,157
205,187,166
206,188,168
206,186,165
206,188,167
205,187,165
205,187,164
204,186,162
206,188,164
207,189,168
207,190,170
209,191,171
208,190,168
205,188,162
205,187,164
204,184,160
204,184,159
203,183,157
203,183,156
204,184,159
204,184,158
203,182,153
202,180,149
206,184,153
202,179,147
202,180,146
204,184,154
205,185,154
206,183,152
208,184,155
206,182,154
203,180,150
206,182,151
205,181,150
209,185,157
210,189,163
210,190,165
211,191,166
212,193,165
210,191,161
212,192,165
209,189,161
210,190,163
208,189,165
212,192,168
212,192,164
210,190,163
209,190,161
211,192,164
212,191,166
214,193,167
216,194,168
213,189,161
212,189,162
210,189,163
210,187,158
209,185,157
212,188,160
213,190,160
213,189,161
211,187,159
213,189,162
213,190,163
211,188,158
206,183,152
195,171,142
132,103,85
140,105,83
123,89,67
152,109,81
159,113,84
125,83,64
99,75,61
163,117,87
171,124,90
147,109,84
140,104,81
168,126,94
169,128,97
162,121,91
124,87,69
137,97,75
173,120,89
174,121,90
180,126,94
175,121,90
175,122,90
167,114,83
168,119,88
149,117,88
193,170,139
210,186,156
209,185,155
211,187,158
212,188,157
209,184,155
183,158,131
204,177,143
207,180,145
186,162,129
190,165,135
174,150,119
203,181,147
205,186,167
207,189,169
205,188,168
206,188,168
208,190,170
206,188,168
206,188,169
210,192,172
211,194,174
213,197,178
207,191,169
205,188,164
203,186,161
206,187,162
207,187,162
206,186,161
204,184,158
203,184,158
205,187,161
206,185,160
209,189,164
209,189,158
210,189,160
207,184,153
206,183,150
207,185,154
208,185,154
207,184,153
207,184,153
206,183,155
207,183,155
206,182,148
207,184,153
211,187,158
212,192,162
209,189,162
207,188,157
211,192,162
210,188,159
210,187,158
210,188,158
212,191,165
209,189,164
208,186,158
208,185,154
209,187,157
210,190,165
209,189,164
210,189,162
212,188,160
209,185,157
213,189,161
212,189,161
215,191,167
210,187,158
212,188,160
211,187,159
213,188,160
213,189,161
213,189,160
212,188,160
209,186,157
208,184,154
205,182,151
194,169,140
141,116,93
126,94,74
124,89,69
151,108,81
158,114,84
136,90,70
99,74,60
161,116,85
170,123,89
144,106,83
132,98,76
171,128,98
169,126,95
167,126,95
129,94,74
140,104,82
174,121,91
178,125,94
178,125,93
180,125,94
175,122,90
170,121,89
166,118,90
147,114,90
193,170,142
208,183,151
212,187,157
210,185,156
212,187,157
210,186,154
185,161,134
207,183,151
213,189,155
204,180,146
198,174,143
185,164,135
214,196,167
209,191,171
209,191,170
208,192,173
212,193,176
211,193,173
209,191,171
211,195,176
211,195,176
210,195,176
211,196,177
209,194,174
203,186,164
206,187,161
206,188,162
206,187,161
205,185,159
204,185,154
204,185,155
204,184,153
205,183,151
206,185,155
207,183,154
208,184,152
206,183,149
207,184,150
205,186,153
208,185,154
206,183,149
205,182,151
207,186,159
207,183,155
207,183,150
208,185,153
208,185,154
210,187,155
210,187,155
209,186,154
208,185,153
210,187,155
212,192,161
213,194,166
208,189,159
209,191,162
207,184,152
205,182,148
209,187,154
213,192,166
211,192,164
210,189,160
213,189,161
211,188,160
208,186,154
211,192,162
211,190,165
210,187,159
214,190,162
210,186,159
207,182,152
209,185,150
209,186,155
211,188,157
211,188,157
211,188,160
211,187,159
197,173,142
161,134,107
118,88,68
113,82,61
147,107,77
154,114,83
133,91,69
102,76,62
166,119,90
175,128,92
140,105,79
136,103,79
172,130,98
170,128,96
160,122,91
128,91,72
130,92,70
166,112,85
176,123,92
180,127,95
186,133,101
179,127,94
176,127,94
171,122,90
136,105,81
202,178,150
214,189,160
215,191,163
216,192,164
212,188,158
216,192,162
217,193,164
218,194,164
216,192,162
218,194,163
215,192,161
215,193,161
213,191,157
208,188,164
205,187,163
209,194,174
209,192,172
211,193,173
210,192,172
208,190,170
210,192,172
209,192,171
208,191,171
207,193,172
209,192,170
207,188,160
208,188,161
206,186,159
206,187,157
206,187,156
203,184,152
205,184,151
207,184,150
206,183,149
205,182,146
206,182,145
205,181,142
208,185,150
205,182,148
206,183,149
208,185,154
208,185,154
207,184,153
208,185,154
205,181,146
203,179,144
205,181,147
210,187,156
209,186,155
207,184,151
209,186,152
211,188,156
211,190,160
212,193,165
209,189,161
211,191,165
208,187,155
208,187,156
211,190,159
207,184,155
210,188,158
207,188,159
210,191,163
211,191,166
207,187,157
208,185,157
212,192,167
212,191,166
211,187,159
212,189,164
212,189,160
212,189,161
211,186,156
211,188,157
212,189,158
213,193,167
213,190,163
207,184,153
173,149,122
110,82,65
121,89,70
150,109,81
154,111,84
133,95,73
113,85,68
168,123,91
171,126,92
137,104,80
134,99,78
166,123,93
164,122,91
154,114,86
126,92,74
126,87,71
171,118,88
179,127,94
175,126,94
181,132,99
179,130,97
175,126,94
174,125,93
130,101,79
215,192,164
218,194,166
219,196,168
219,196,168
219,196,168
219,195,167
216,196,166
216,193,162
218,195,164
220,198,169
222,202,173
221,201,172
223,203,176
